screen_name,followers,rt,text 
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @24kMedia: The #IoT Enabled #SmartCity #Infographic\\n\\n#CyberSecurity #Industry40 #AR #smartgrid #sensors #BigData @Fisher85M #Analytics #\\u2026'
,,0,b'Very excited to speak at the 6th #MiddleEast #Cloud &amp; #Bigdata #Conference in #Kuwait (Dec 4-5). Many thanks to the\\u2026 https://t.co/9ifF971gRc'
,,0,b'RT @xfxie: What can #BikeSharing System Data Tell Us about #Operations: Case Study of #CorralService \\n\\nhttps://t.co/vUSRrrnVFF \\n\\n#bikeshare\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @UrbanBigData: City snapshot: Mobility-as-a-Service in Madrid https://t.co/21P9OabQrP via @CityLab #MaaS #transport #activetravel #smart\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT: @Fisher85M\\ncopy @MikeQuindazzi @antgrasso\\n\\nThe Challenges of #Industry40 \\u2014\\U0001d610\\U0001d62f\\U0001d627\\U0001d630\\U0001d628\\U0001d633\\U0001d622\\U0001d631\\U0001d629\\U0001d62a\\U0001d624\\n\\n[@JacBurns_Comext] MT\\u2026 https://t.co/kZuREvwgr5'
,,0,b'RT @Nicochan33: Ethics and Law #BigData  https://t.co/zioBytEb9i'
,,0,"b'RT @maxjcm: #AI rapidly entering #healthcare and serving major roles, from automating drudgery and routine tasks\\n\\n#artificialintelligence #\\u2026'"
,,0,"b'1500+ assets, 200+ publications &amp; Twitter in 1 watchlist #bigdata #trading https://t.co/V46bM7veJM https://t.co/QCeotzW82D'"
,,0,b'RT @Angelikacrew: #SEOTips #SEO #SMM #Advertising #Websites #Blogging #Writing #Marketing #Content #Digitalmarketing #SEOTools #SEOtraffic\\u2026'
,,0,"b'Z-inspection\\nTowards a process to assess #Ethical #AI\\nRoberto V. Zicari\\nWith contributions from: Irmhild van Halem,\\u2026 https://t.co/04hxfNMvMK'"
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @SEAvanceDigital: El Gobierno ha resuelto la primera convocatoria de ayudas p\\xfablicas a la inversi\\xf3n en Tecnolog\\xedas Habilitadoras Digital\\u2026'
,,0,b'RT @Angelikacrew: #SEOTips #SEO #SMM #Advertising #Websites #Blogging #Writing #Marketing #Content #Digitalmarketing #SEOTools #SEOtraffic\\u2026'
,,0,b'Nuestro compa\\xf1ero Alberto Ayora estuvo ayer en la @FIC_UDC  dando un taller de #webscraping. Una t\\xe9cnica que nos pe\\u2026 https://t.co/bqHRDdgAT5'
,,0,b'RT @makerdemy: This AI software can detect #shoplifting before it occurs. \\U0001f916\\n\\n#iot #technology #tech #ai #internetofthings #innovation #mach\\u2026'
,,0,b'RT @Angelikacrew: #SEOTips #SEO #SMM #Advertising #Websites #Blogging #Writing #Marketing #Content #Digitalmarketing #SEOTools #SEOtraffic\\u2026'
,,0,b'RT @24kMedia: The #IoT Enabled #SmartCity #Infographic\\n\\n#CyberSecurity #Industry40 #AR #smartgrid #sensors #BigData @Fisher85M #Analytics #\\u2026'
,,0,b'The new @gfaccord #bigdata &amp; #AI powered #global #business #consulting facebook page https://t.co/4CrH2BAQJl https://t.co/DGezgQftqD'
,,0,b'The adventures of AI Man and AI Robot.\\nPart 1\\n#artificialintelligence #ai #technology #machinelearning #iot\\u2026 https://t.co/93VIcGJIFA'
,,0,"b'RT @odbmsorg: Z-inspection\\nTowards a process to assess #Ethical #AI\\nRoberto V. Zicari\\nWith contributions from: Irmhild van Halem, Matthew E\\u2026'"
,,0,b'RT @Ronald_vanLoon: Cyber-Security An International Challenge\\nby @MAECgob @fisher85m\\n\\n#IoT #BigData #InternetofThings #Tech #Technology #Fi\\u2026'
,,0,"b'RT @Primary_Immune: ""#CVID"" - Updated Dx, disease pathology, Rx, genomics &amp; more on this rare immunological disorder\\n*DM me if you need ful\\u2026'"
,,0,b'RT @mvollmer1: Who were the competitors for @Celonis? It\\u2019s simple: sticky notes were the standard in mapping processes prior to #ProcessMin\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @IainLJBrown: \\u2018Human Compatible\\u2019 and \\u2018Artificial Intelligence\\u2019 Review: Learn Like a Machine - Wall Street Journal\\n\\nRead more here: https\\u2026'
,,0,b'RT @24kMedia: The #IoT Enabled #SmartCity #Infographic\\n\\n#CyberSecurity #Industry40 #AR #smartgrid #sensors #BigData @Fisher85M #Analytics #\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @mvollmer1: How did @Celonis as #startup develop from 3 people to more than 800? It took 5 years to go from 3 to 130 employees. Now #Cel\\u2026'
,,0,b'AI fijar el objetivo \\U0001f3af es lo m\\xe1s importante.. #BTCONF19 #BigData #BIGTHINGS19 https://t.co/ZPgYdYO7dz'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @reach2ratan: Google Healthcare Project Targeted by Congress Committee https://t.co/nbPbeC3PuS\\n\\n#CyberSecurity #Databreach #Hackers #inf\\u2026'
,,0,b'30 Technologies of the next decade\\n\\nvia @Wikibrands \\n\\n#innovation #cloud #mobile #cybersecurity #AI #IoT #Robots\\u2026 https://t.co/ZAtYPpdOy9'
,,0,b'RT @ravikikan: #Startups #Patents \\n\\n#AI-related #patent applications increase to 56K in just 4 years \\n\\nvia @ravikikan @FT @MikeQuindazzi  #\\u2026'
,,0,b'RT @AustraliaAi: The adventures of AI Man and AI Robot.\\nPart 1\\n#artificialintelligence #ai #technology #machinelearning #iot #innovation #b\\u2026'
,,0,b'Capacity Planning in Power BI Report Server.\\n#powerbi #data #microsoft #data #bigdata #businessintelligence #bi\\u2026 https://t.co/S1VmA9ph5l'
,,0,b'RT @AustraliaAi: The adventures of AI Man and AI Robot.\\nPart 1\\n#artificialintelligence #ai #technology #machinelearning #iot #innovation #b\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,"b'RT @kadzuis: Probably just sit in the pink for 24 hours... how would this vary with scientists versus the ""normal"" population. https://t.co\\u2026'"
,,0,"b""RT @Ronald_vanLoon: Moody's #Analytics Predicts Climate Change Costs Up To $69 Trillion By 2100: Report\\nby @rebeccaklar_ @thehill\\n\\nLearn mo\\u2026"""
,,0,b'What are the Best Social Media Marketing Tools in 2019?\\n\\n\\u2705Click Here: https://t.co/QS3BWBMMMs\\u2026 https://t.co/kphaA1oTBc'
,,0,b'RT @Anikawattson: What are the Best Social Media Marketing Tools in 2019?\\n\\n\\u2705Click Here: https://t.co/QS3BWBMMMs\\n\\n#SocialMediaMarketing #Soc\\u2026'
,,0,b'\\U0001f1e6\\U0001f1ea #VR Tour of #SmartBuildings using #IoT at #Expo2020\\n\\n#MixedReality #ML #AI #BIM #IIoT #ITaaS #BigData\\u2026 https://t.co/YFFAgqHDub'
,,0,b'RT @odbmsorg: This is exactly what we are working on at present with #Zinspection\\nYoutube video: https://t.co/eT07PYrnWc\\n#AI #ArtificialInt\\u2026'
,,0,b'Georgios Fradelos #company message Global 500 #companies lets save on #rent and employee compensation with GF-ACCOR\\u2026 https://t.co/NwiVfhvEbK'
,,0,"b'Lo bueno de estas charlas no es lo que aprendes, sino las nuevas ideas que se te ocurren a partir de lo que te cuen\\u2026 https://t.co/d3Dm0KJEEO'"
,,0,"b'Apr\\xe8s la fuite massive de donn\\xe9es de sant\\xe9 vers #Google aux Etats-Unis, quels sont les risques en France ? \\nUne avo\\u2026 https://t.co/NtuvIlzs9V'"
,,0,b'RT @getchorally: Monitorare eventi importanti su #social e #web? \\nEcco un esempio di come la piattaforma Chorally pu\\xf2 estrarre e analizzare\\u2026'
,,0,"b'omaru, inform that local govt minister that other local govt ministers elsewhere are leveraging on bigdata, technol\\u2026 https://t.co/2GbbuEnoqR'"
,,0,"b'RT @cdelancray: What does the #futureofwork look like? As robotics, AI, the gig economy and crowds grow, jobs are being reinvented, creatin\\u2026'"
,,0,"b'RT @santacenero: Lo bueno de estas charlas no es lo que aprendes, sino las nuevas ideas que se te ocurren a partir de lo que te cuentan ;-)\\u2026'"
,,0,b'RT @odbmsorg: This is exactly what we are working on at present with #Zinspection\\nYoutube video: https://t.co/eT07PYrnWc\\n#AI #ArtificialInt\\u2026'
,,0,"b'RT @Primary_Immune: ""#CVID"" - Updated Dx, disease pathology, Rx, genomics &amp; more on this rare immunological disorder\\n*DM me if you need ful\\u2026'"
,,0,b'RT @AustraliaAi: The adventures of AI Man and AI Robot.\\nPart 1\\n#artificialintelligence #ai #technology #machinelearning #iot #innovation #b\\u2026'
,,0,b'can #AI ever replace human doctors? Health tech experts weigh in https://t.co/l5M6slA3jO #bigdata #healthcare https://t.co/bGBfpoLDBH'
,,0,b'Why Big Data and Machine Learning are Important in Our Society | @forbes #BigData #MachineLearning https://t.co/kPvIIuNqmo'
,,0,"b""RT @feteoze54: Huawei and ZTE 'can't be trusted': #DeepLearning #IoT #BigData CC: @Mikequindazzi https://t.co/NcShnC8XF6 https://t.co/mI3jW\\u2026"""
,,0,"b""RT @feteoze54: Huawei and ZTE 'can't be trusted': #DeepLearning #IoT #BigData CC: @Mikequindazzi https://t.co/NcShnC8XF6 https://t.co/mI3jW\\u2026"""
,,0,"b""Huawei and ZTE 'can't be trusted' #DeepLearning #IoT #BigData via https://t.co/u14WxAYdRI https://t.co/WlxDertm7U"""
,,0,"b""Le canard de l'IT est sorti de presse ! https://t.co/NfMdu5c6dC #IT #Cloud #Project #Web #CIO #DSI #Digital Les une\\u2026 https://t.co/e2QgnXzPHz"""
,,0,b'RT @techsocialnet: Is Data the New Oil? | techsocialnetwork\\xa0\\n\\nCheck out our latest article and please share with your friends.\\n\\nhttps://t.c\\u2026'
,,0,b'RT @techsocialnet: Is Data the New Oil? | techsocialnetwork\\xa0\\n\\nCheck out our latest article and please share with your friends.\\n\\nhttps://t.c\\u2026'
,,0,"b'RT @Big_IDIA: Assoc. Prof. Rob Simmonds, Associate Director: New Technology Initiatives; Dr. Angus Comrie, Visualization Developer; and @ed\\u2026'"
,,0,b'Enjeu majeur des donn\\xe9es dans l\\u2019\\xe9ducation. Mieux la prot\\xe9ger la donn\\xe9es pour mieux la valoriser. Le r\\xeave r\\xe9aliste d\\u2026 https://t.co/tiahiQNQmN'
,,0,b'RT @Eurecat_events: \\u26a0\\U0001f4e2Last places available to participate in the @NovartisSpain Datathon!\\n\\nHelp us to solve a real pharma problem using #D\\u2026'
,,0,b'Get the tremendous #speed / quality forecasting ratio and stay in #business with  @gfaccord #bigdata &amp; #AI powered\\u2026 https://t.co/WEEdVMf0oW'
,,0,b'#Hiring: #Big Data Solutions Architect\\n#AI #BigData #Developer #Robotics #BigData #jobs\\n\\u2611 Apply Now \\u261e\\u2026 https://t.co/6NfX960cGH'
,,0,b'#Hiring: #Artificial Intelligence/Machine Learning Expert\\n#AI #BigData #Robotics #Artificial Intelligence #jobs\\n\\u2611 A\\u2026 https://t.co/L5k7ZqcwPH'
,,0,"b'RT @santacenero: Lo bueno de estas charlas no es lo que aprendes, sino las nuevas ideas que se te ocurren a partir de lo que te cuentan ;-)\\u2026'"
,,0,"b""RT @Ronald_vanLoon: Moody's #Analytics Predicts Climate Change Costs Up To $69 Trillion By 2100: Report\\nby @rebeccaklar_ @thehill\\n\\nLearn mo\\u2026"""
,,0,"b'RT @Nicochan33: Botch Artificial Intelligence, Go Out Of Business, Executives Fear #BigData #AI #IA  https://t.co/SAznbDJMua'"
,,0,"b'RT @ARTIBA_Insights: In China, #AI defeated a team of elite doctors in both speed and accuracy rate, in a 2 round brain tumor diagnosis\\n\\n#A\\u2026'"
,,0,b'RT @Arabella2790: Which is Better SEO or PPC? \\n\\n\\U0001f17e\\ufe0f https://t.co/OapInPsuEG \\n\\n#SEO #PPC #SEOvsPPC #DigitalMarketingTools #FreeSEOTools #Digi\\u2026'
,,0,"b'omaru, inform that local govt minister that other local govt ministers elsewhere are leveraging on bigdata, technol\\u2026 https://t.co/sFfO6Ocuwd'"
,,0,"b'Thanks @kojouharov for the Downloadable Cheat Sheets PDF for #AI, #NeuralNetworks, #MachineLearning, #DeepLearning\\u2026 https://t.co/eP5UTW18Yn'"
,,0,b'Not sure what #GraphAnalytics is? Try playing Six Degrees of Kevin Bacon to learn this #BigData concept. Take a clo\\u2026 https://t.co/PE3PRHBG9m'
,,0,"b'@animalmecanico entrevista a Nuria Oliver sobre inteligencia artificial y los retos sociales, en el marco de\\u2026 https://t.co/vYz0BOFbE2'"
,,0,"b'RT @ARTIBA_Insights: In China, #AI defeated a team of elite doctors in both speed and accuracy rate, in a 2 round brain tumor diagnosis\\n\\n#A\\u2026'"
,,0,"b'RT @BigThingsConf: Why has Big Data Spain become the Big Things Conference? Technology evolves, and so does our event. We aren\\u2019t only about\\u2026'"
,,0,"b'RT @ARTIBA_Insights: In China, #AI defeated a team of elite doctors in both speed and accuracy rate, in a 2 round brain tumor diagnosis\\n\\n#A\\u2026'"
,,0,"b'Hey! Check out this service... November 19, 2019 at 11:45PM https://t.co/wUXRGNUMcA #Chelsea #MCICHE Aguer Sarri\\u2026 https://t.co/ulBKrlmgEr'"
,,0,"b'RT @ARTIBA_Insights: In China, #AI defeated a team of elite doctors in both speed and accuracy rate, in a 2 round brain tumor diagnosis\\n\\n#A\\u2026'"
,,0,"b'RT @ARTIBA_Insights: In China, #AI defeated a team of elite doctors in both speed and accuracy rate, in a 2 round brain tumor diagnosis\\n\\n#A\\u2026'"
,,0,"b'RT @ARTIBA_Insights: In China, #AI defeated a team of elite doctors in both speed and accuracy rate, in a 2 round brain tumor diagnosis\\n\\n#A\\u2026'"
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,b'RT @caroletwitt_: #Robots ready to run via #autonomous navigation &gt;&gt;&gt; @BostonDynamics via @MikeQuindazzi  @jeanyvesgonin &gt;&gt;&gt; #ai #deeplearn\\u2026'
,,0,"b'RT @Primary_Immune: ""#CVID"" - Updated Dx, disease pathology, Rx, genomics &amp; more on this rare immunological disorder\\n*DM me if you need ful\\u2026'"
,,0,b'RT @techsocialnet: A great read if you are interested in Data Analytics!\\n\\n5 Reasons Why You Should Focus On Data Analytics\\xa0\\n\\nhttps://t.co/9\\u2026'
,,0,b'RT @24kMedia: The #IoT Enabled #SmartCity #Infographic\\n\\n#CyberSecurity #Industry40 #AR #smartgrid #sensors #BigData @Fisher85M #Analytics #\\u2026'
,,0,b'\\xa1El diario THE COOL RULER de Alberto Dotras est\\xe1 disponible! https://t.co/JBqyyPVKPH #GrowthHacking Gracias a\\u2026 https://t.co/RcQ8iYesUu'
,,0,b'RT @24kMedia: The #IoT Enabled #SmartCity #Infographic\\n\\n#CyberSecurity #Industry40 #AR #smartgrid #sensors #BigData @Fisher85M #Analytics #\\u2026'
,,0,b'#Hiring: #Big Data Engineer\\n#AI #BigData #Chicago #Developer #Robotics #BigData #jobs\\n\\u2611 Apply Now \\u261e\\u2026 https://t.co/d8okCg3e3K'
,,0,"b'@Oracle Lift and shift apps unlimited to Oracle public cloud with @RedingtonValue at #Nairobi, #Kenya\\n.\\n.\\n.\\n.\\n.\\u2026 https://t.co/UdyTjoDGlo'"
,,0,b'RT @SpirosMargaris: Artificial Intelligence &amp; #DeepLearning \\n\\nfor #Medical Diagnosis\\n\\nhttps://t.co/L56JCdJY4C #fintech #insurtech #healthca\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,"b'RT @mvollmer1: In the case you missed it: Welcome and opening @AndyJoeres, General Manager @Celonis at #SuperfluidWorldTour in London \\u201ethe\\u2026'"
,,0,b'RT @WiproDigital: 7 key #EmergingTechnologies shaping #fintech and the future of #finserv via @gomedici &amp; @ConsultOpus ht @MikeQuindazzi;\\u2026'
,,0,"b'RT @derBerne: Ginger Jin, Amazon Scholar @amazon will discuss opportunities and challenges in embedding advanced technologies to business o\\u2026'"
,,0,b'RT @agnra: https://t.co/aEqkrqqDpH\\n#datamanagement #datagovernance #BigData #MachineLearning #ArtificialIntelligence'
,,0,"b'RT @derBerne: Ginger Jin, Amazon Scholar @amazon will discuss opportunities and challenges in embedding advanced technologies to business o\\u2026'"
,,0,"b'Business doubts? We, @GFACCORD, #bigdata #AI powered #help #Spot https://t.co/xpvGaE8MNm https://t.co/Mb9kMfAfil'"
,,0,"b'RT @ELKARGI_SGR: .@Alrayon, vicerector de relaciones internacionales de la Universidad de @Deusto, tambi\\xe9n profesor del #PEDF (Programa Eje\\u2026'"
,,0,"b'RT @sophie_cousin: Apr\\xe8s la fuite massive de donn\\xe9es de sant\\xe9 vers #Google aux Etats-Unis, quels sont les risques en France ? \\nUne avocate\\u2026'"
,,0,"b'RT @KRIZIA_FERRINI: Thanks @kojouharov for the Downloadable Cheat Sheets PDF for #AI, #NeuralNetworks, #MachineLearning, #DeepLearning &amp; #B\\u2026'"
,,0,"b""RT @bigdatabeard: It's #podcast release day!!!\\n\\nJoin us in learning how @Syncsort brings data from legacy platforms like #mainframe into ne\\u2026"""
,,0,"b'Faire confiance \\xe0 la big data les yeux ferm\\xe9s, dans tous les secteurs : r\\xe9elle pertinence ou frein \\xe0 la diversit\\xe9 e\\u2026 https://t.co/wj26lQNKWv'"
,,0,"b""RT @jcgabillard Le canard de l'IT est sorti de presse ! https://t.co/qGnt2lGeTa #IT #Cloud #Project #Web #CIO #DSI\\u2026 https://t.co/eCZXMxuUty"""
,,0,"b'In the new #CoFounderMag: ""Spain\\u2019s innovation hub: Alicante""  \\n#technology #startups #innovation #gaming #bigdata\\u2026 https://t.co/foUIIYOiiC'"
,,0,"b'RT @KRIZIA_FERRINI: Thanks @kojouharov for the Downloadable Cheat Sheets PDF for #AI, #NeuralNetworks, #MachineLearning, #DeepLearning &amp; #B\\u2026'"
,,0,"b'RT @santacenero: Lo bueno de estas charlas no es lo que aprendes, sino las nuevas ideas que se te ocurren a partir de lo que te cuentan ;-)\\u2026'"
,,0,"b'RT @maxjcm: Baker Hughes, #Microsoft, https://t.co/YsqUimsPu0 to boost adoption of #AI technology in the oil and natural gas\\n\\n#artificialin\\u2026'"
,,0,b'RT @Mediacrest_es: \\U0001f4ca\\U0001f4fa Hoy estamos aprendiendo m\\xe1s sobre audiencias y #BigData en @IAB_Spain.\\n\\n#IABEstudioTVConectada \\U0001f447 https://t.co/Df5ZxXc\\u2026'
,,0,b'\\u2600 Hiring: #Java Big Data Consultant\\n#AI #Analyst #BigData #Developer #techjobs #devjobs\\nApply Now &gt;&gt;\\u2026 https://t.co/W29xEjJJjU'
,,0,b'#EducatecTice 2019. #artsplastiques et #BigData Comment travailler les #datas en #AP ?\\nLa classe de 3C du coll\\xe8ge J\\u2026 https://t.co/ElJ1c9t00O'
,,0,b'RT @TaidyCloud: Un placer haber formado parte del #VEncuentroIndustrialB2B gracias a la invitaci\\xf3n de @itecam_CT\\n\\nEsperamos que disfrutarai\\u2026'
,,0,b'#JobNearMe : #Distributed Deep Learning Engineer\\n#AI #BigData #Robotics #SanJose #Artificial Intelligence \\nView &amp; A\\u2026 https://t.co/VcRko0OW1H'
,,0,b'RT @KirkDBorne: \\U0001f4c8Free Book: Classification &amp; Regression in a Weekend\\n\\U0001f4caFree Book: Applied Stochastic Processes\\n\\U0001f9ecFree Book: Enterprise #AI Ap\\u2026'
,,0,b'RT @thekaushalsoni: \\U0001f52dTop Social Media Trends for 2018: #Infographic \\u25c6 Follow: https://t.co/R9YJ3qlrBQ \\u25c6 #GrowthHacking #DigitalDay18 #makey\\u2026'
,,0,"b'RT @KRIZIA_FERRINI: Thanks @kojouharov for the Downloadable Cheat Sheets PDF for #AI, #NeuralNetworks, #MachineLearning, #DeepLearning &amp; #B\\u2026'"
,,0,b'How do you reduce #DataWarehouse #Migration risk?. We show you the best strategy for #Migrationtocloud\\u2026 https://t.co/tedlhljEmP'
,,0,b'[#Tech] Autonomous payments for every thing\\n\\nhttps://t.co/zQVt4FrMJw\\n\\n#Innovation #Fintech #Banking #Retail\\u2026 https://t.co/uMsll8PZuV'
,,0,"b'BigData/Python Engineer \\u0432 N-iX, \\u041a\\u0438\\u0435\\u0432, \\u041b\\u044c\\u0432\\u043e\\u0432 https://t.co/Zc8WVPWWG0'"
,,0,b'RT @1ElenaArdelean: Very excited to speak at the 6th #MiddleEast #Cloud &amp; #Bigdata #Conference in #Kuwait (Dec 4-5). Many thanks to the org\\u2026'
,,0,"b'RT @CAHOhospitals: @HBKidsHospital #HBresearch panel, moderated by @AzadehKushki, discusses optimizing #BigData to speed health discovery a\\u2026'"
,,0,b'RT @JasmineSEO_: What is the best way to start a blog?\\u2705https://t.co/AV8iw9HDKy\\n\\n#Blogging #BloggingTips #BloggingTools #Blog #BlogPromotion\\u2026'
,,0,"b'RT @RichardEudes: Creating maps in R using ggplot2 and maps libraries https://t.co/ilnuBkShbp #analytics #aa, #bigdata, #datascience, #ds #\\u2026'"
,,0,b'Monitorare grandi quantit\\xe0 di dati pu\\xf2 essere un problema che va risolto con lo stack giusto. Il Tick stack o lo st\\u2026 https://t.co/pvMpSuzCJz'
,,0,"b'RT @BocaDeRedes: Por qu\\xe9 fracas\\xf3 la campa\\xf1a de Juntos por el Cambio para las PASO, las limitaciones de Whatsapp y otras reflexiones de @Gui\\u2026'"
,,0,b'Look at this original technology evolution scenario analysis \\n\\n#DigitalTransformation #Blockchain #IIoT #IoT #AI\\u2026 https://t.co/DML9RWa272'
,,0,b'RT @ocadamo: Enjeu majeur des donn\\xe9es dans l\\u2019\\xe9ducation. Mieux la prot\\xe9ger la donn\\xe9es pour mieux la valoriser. Le r\\xeave r\\xe9aliste de l\\u2019Ecole \\xe0\\u2026'
,,0,b'RT @AngelHealthTech: Look at this original technology evolution scenario analysis \\n\\n#DigitalTransformation #Blockchain #IIoT #IoT #AI #DX #\\u2026'
,,0,"b'RT @paradigmate: \\xbfPor qu\\xe9 Big Data Spain ha pasado a ser Big Things Conference? Nuestra CEO, @cvidal, explica junto a @omendezsoto, CEO de\\u2026'"
,,0,b'\\U0001f914\\xbfTe imaginas tener todos los datos de la competencia a tiempo real? \\U0001f632 Ap\\xfantate gratis y descubre c\\xf3mo es posible e\\u2026 https://t.co/DX6mx3TqRQ'
,,0,b'Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @MSMK_: \\U0001f914\\xbfTe imaginas\\u2026 https://t.co/hIOwdBepBX'
,,0,b'RT @gp_pulipaka: Hosting your ML Model on Azure Functions \\u2014 Part 1. #BigData #Analytics #DataScience #AI #MachineLearning #Azure #IoT #IIoT\\u2026'
,,0,b'#iot #technology #tech #ai #internetofthings #innovation #machinelearning #bigdata #data #artificialintelligence #p\\u2026 https://t.co/P7BOhlwHsc'
,,0,b'Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @danipibito: RT\\u2026 https://t.co/eYBEwkRpTl'
,,0,b'Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @sectest9: RT\\u2026 https://t.co/SzMty5cbf7'
,,0,b'RT @AngelHealthTech: Look at this original technology evolution scenario analysis \\n\\n#DigitalTransformation #Blockchain #IIoT #IoT #AI #DX #\\u2026'
,,0,b'Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @AngelHealthTech: Loo\\u2026 https://t.co/Tz4ZbkNqsm'
,,0,b'RT @KirkDBorne: #DARPA seeks to improve #AI at the military edge with Hyper-Dimensional Data-Enabled #NeuralNetworks (HyDDENN): https://t.c\\u2026'
,,0,b'Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @Javiermfraga: RT\\u2026 https://t.co/o1p2quR3wO'
,,0,b'RT @AMTordesillas: De Territorio Rural... a territorio Inteligente. \\n\\nHoy asistimos en Urue\\xf1a a una jornada en la que se presentan varios p\\u2026'
,,0,b'\\xa1El \\xfaltimo Gesti\\xf3n Digital para RRHH 4.0! https://t.co/NdR2uKptzr Gracias a @MorenasA19841 @Basequiniela @GerardoBustosP #bigdata #espa\\xf1a'
,,0,"b'RT @RichardEudes: Introduction to Shell for Data Science https://t.co/jomAi5U6wr #analytics #aa, #bigdata, #datascience'"
,,0,b'RT @Nicolas2Pinto: [#Tech] Autonomous payments for every thing\\n\\nhttps://t.co/zQVt4FrMJw\\n\\n#Innovation #Fintech #Banking #Retail #Automobile\\u2026'
,,0,b'RT @Ronald_vanLoon: This Is How Amateur Astronomers Can Image What Professionals Cannot \\nby @StartsWithABang @Forbes\\n\\nGo to https://t.co/IQ\\u2026'
,,0,b'How much is too much when it comes to sharing your data? \\nShare your #WednesdayWisdom with us:\\u2026 https://t.co/1FqBveMhTz'
,,0,b'#kinderrechten'
,,0,b'Some fantastic discussion today while designing a course on #sustainabletourism with Prof. Elena Cavagnaro and her\\u2026 https://t.co/Af0rNKI3WS'
,,0,b'RT @xfxie: Work on #bikesharing #DataAnalytics and implications for #datadriven decision supports appears on Journal of Transport Geography\\u2026'
,,0,b'#JobNearMe : #Big Data Developer II\\n#AI #BigData #CostaMesa #Developer #Robotics #BigData \\nView &amp; Apply \\u261e\\u2026 https://t.co/k9SP6l7IyI'
